"","CN","PLT_CN","PREV_TRE_CN","INVYR","CYCLE","STATECD","UNITCD","COUNTYCD","PLOT","SUCP","cycle_aw","SUBP","TREE","CONDID","PREVCOND","STATUSCD","SPCD","SPGRPCD","DIA","DIACALC","DIAHTCD","HT","HTCD","AGENTCD","BHAGE","CCLCD","DECAYCD"
"153",51625020020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",1,1,1,NA,1,"106",23,8.5,8.5,2,21,1,NA,NA,2,NA
"154",51625021020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",1,2,1,NA,1,"814",48,5.6,5.6,2,23,1,NA,NA,3,NA
"155",51625022020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",1,3,1,NA,1,"814",48,6.2,6.2,2,20,1,NA,NA,3,NA
"156",51625023020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",1,4,1,NA,1,"814",48,5.3,5.3,2,25,1,NA,NA,3,NA
"157",51625024020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",1,5,1,NA,1,"814",48,5.6,5.6,2,19,1,NA,NA,3,NA
"158",51625025020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",1,6,1,NA,1,"814",48,5.2,5.2,2,22,1,NA,NA,3,NA
"159",51625026020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",1,7,1,NA,1,"814",48,6.9,6.9,2,25,1,NA,NA,3,NA
"160",51625027020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",1,8,1,NA,1,"814",48,10.2,10.2,2,24,2,NA,NA,3,NA
"161",51625028020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",1,9,1,NA,1,"814",48,7,7,2,22,1,NA,NA,3,NA
"162",51625029020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",2,1,1,NA,1,"63",23,5.6,5.6,2,9,1,NA,NA,3,NA
"163",51625030020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",3,1,1,NA,1,"63",23,6.8,6.8,2,11,1,NA,NA,3,NA
"164",51625031020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",3,2,1,NA,1,"814",48,14.8,14.8,2,24,1,NA,NA,2,NA
"165",51625032020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",3,3,1,NA,1,"122",11,6.5,6.5,1,24,1,NA,84,3,NA
"166",51625034020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",4,2,1,NA,2,"814",48,5,5,2,13,1,NA,NA,NA,1
"167",51625037020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",4,5,1,NA,2,"814",48,5.3,5.3,2,14,1,NA,NA,NA,5
"168",51625033020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",4,1,1,NA,1,"122",11,5.7,5.7,1,18,1,NA,91,3,NA
"169",51625035020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",4,3,1,NA,1,"814",48,7.7,7.7,2,23,1,NA,NA,3,NA
"170",51625036020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",4,4,1,NA,1,"814",48,8.4,8.4,2,24,1,NA,NA,3,NA
"171",51625038020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",4,6,1,NA,1,"814",48,5.7,5.7,2,20,1,NA,NA,3,NA
"172",51625039020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",4,7,1,NA,1,"106",23,7.6,7.6,2,18,1,NA,NA,3,NA
"173",51625040020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",4,8,1,NA,1,"814",48,5.6,5.6,2,11,1,NA,NA,3,NA
"174",51625041020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",4,9,1,NA,2,"202",10,15.7,15.7,1,53,1,10,NA,NA,1
"175",51625042020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",4,10,1,NA,1,"106",23,5.9,5.9,2,19,1,NA,NA,3,NA
"176",51625043020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",4,11,1,NA,1,"106",23,8.2,8.2,2,25,1,NA,NA,3,NA
"177",51625044020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",4,12,1,NA,1,"63",23,4.1,4.1,2,11,1,NA,NA,3,NA
"178",51625045020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",4,13,1,NA,1,"106",23,2.2,2.2,2,14,1,NA,NA,4,NA
"179",51625046020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",4,14,1,NA,1,"106",23,1.8,1.8,2,12,1,NA,NA,3,NA
"180",51625047020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",4,15,1,NA,1,"106",23,4.4,4.4,2,15,1,NA,NA,3,NA
"181",51625048020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",4,16,1,NA,1,"814",48,2.5,2.5,2,11,1,NA,NA,4,NA
"182",51625049020004,39635171010690,NA,2005,"3",35,1,6,85623,"35_1_6_85623","2",4,17,1,NA,1,"814",48,4.5,4.5,2,17,1,NA,NA,4,NA
"183",51623148020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,1,1,NA,1,"202",10,6,6,1,41,1,NA,60,4,NA
"184",51623149020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,2,1,NA,1,"202",10,6.2,6.2,1,43,1,NA,NA,3,NA
"185",51623150020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,3,1,NA,2,"814",48,9,9,2,21,1,10,NA,NA,3
"186",51623151020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,4,1,NA,1,"202",10,9.1,9.1,1,54,1,NA,68,3,NA
"187",51623152020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,5,1,NA,1,"202",10,8.5,8.5,1,55,1,NA,NA,3,NA
"188",51623153020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,6,1,NA,1,"202",10,8.5,8.5,1,55,1,NA,NA,3,NA
"189",51623154020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,7,1,NA,1,"202",10,5.8,5.8,1,39,1,NA,NA,3,NA
"190",51623155020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,8,1,NA,1,"202",10,9.1,9.1,1,52,1,NA,NA,3,NA
"191",51623156020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,9,1,NA,1,"202",10,7.8,7.8,1,37,1,NA,NA,3,NA
"192",51623157020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,10,1,NA,2,"814",48,5,5,2,18,1,NA,NA,NA,4
"193",51623161020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,14,1,NA,2,"814",48,9.2,9.2,2,26,1,NA,NA,NA,4
"194",51623158020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,11,1,NA,2,"202",10,5.7,5.7,1,34,1,10,NA,NA,2
"195",51623159020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,12,1,NA,1,"202",10,9.2,9.2,1,54,1,NA,NA,3,NA
"196",51623160020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,13,1,NA,2,"814",48,5.3,5.3,2,26,1,10,NA,NA,3
"197",51623162020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,15,1,NA,1,"202",10,8.1,8.1,1,53,1,NA,NA,3,NA
"198",51623163020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,16,1,NA,1,"202",10,5.7,5.7,1,38,1,NA,NA,4,NA
"199",51623164020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,17,1,NA,1,"202",10,9.8,9.8,1,60,1,NA,91,2,NA
"200",51623165020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,18,1,NA,2,"814",48,5.2,5.2,2,28,1,10,NA,NA,3
"201",51623166020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,19,1,NA,1,"202",10,6.2,6.2,1,43,1,NA,NA,3,NA
"202",51623167020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,20,1,NA,1,"814",48,6.8,6.8,2,33,1,NA,NA,3,NA
"203",51623168020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,21,1,NA,2,"814",48,6.5,6.5,2,35,1,10,NA,NA,3
"204",51623169020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,22,1,NA,2,"814",48,7,7,2,32,1,10,NA,NA,4
"205",51623170020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,23,1,NA,2,"814",48,5.3,5.3,2,29,1,10,NA,NA,3
"206",51623171020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,24,1,NA,2,"814",48,6.5,6.5,2,26,1,NA,NA,NA,3
"207",51623172020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,25,1,NA,1,"202",10,7.9,7.9,1,52,1,NA,NA,3,NA
"208",51623173020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,26,1,NA,2,"814",48,6.8,6.8,2,31,1,10,NA,NA,3
"209",51623174020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,27,1,NA,1,"202",10,6.6,6.6,1,51,1,NA,NA,3,NA
"210",51623175020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,28,1,NA,2,"814",48,5.4,5.4,2,33,1,10,NA,NA,3
"211",51623176020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,29,1,NA,2,"814",48,6.6,6.6,2,30,1,NA,NA,NA,3
"212",51623177020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,30,1,NA,1,"202",10,6.3,6.3,1,49,1,NA,NA,4,NA
"213",51623178020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,32,1,NA,1,"202",10,14,14,1,78,1,NA,66,2,NA
"214",51623179020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,33,1,NA,2,"814",48,8.5,8.5,2,43,1,10,NA,NA,2
"215",51623180020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,34,1,NA,1,"814",48,7.2,7.2,2,30,1,NA,NA,5,NA
"216",51623181020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,35,1,NA,1,"202",10,10.6,10.6,1,68,1,NA,NA,3,NA
"217",51623182020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,36,1,NA,2,"814",48,8.9,8.9,2,37,1,10,NA,NA,4
"218",51623183020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,37,1,NA,2,"814",48,6,6,2,25,1,10,NA,NA,3
"219",51623184020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,38,1,NA,2,"814",48,5.1,5.1,2,23,1,NA,NA,NA,4
"220",51623185020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,40,1,NA,2,"814",48,5.7,5.7,2,28,1,NA,NA,NA,4
"221",51623186020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,41,1,NA,1,"202",10,7.1,7.1,1,50,1,NA,NA,3,NA
"222",51623187020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,44,1,NA,1,"202",10,3.3,3.3,1,33,1,NA,55,3,NA
"223",51623188020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",1,45,1,NA,1,"202",10,5.2,5.2,1,43,1,NA,NA,3,NA
"224",51623192020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",2,4,1,NA,1,"122",11,17.1,17.1,1,72,1,NA,69,3,NA
"225",51623189020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",2,1,1,NA,1,"202",10,7.3,7.3,1,52,1,NA,NA,3,NA
"226",51623190020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",2,2,1,NA,1,"202",10,10.4,10.4,1,60,1,NA,NA,3,NA
"227",51623191020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",2,3,1,NA,1,"66",23,5.2,5.2,2,18,1,NA,NA,5,NA
"228",51623193020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",2,5,1,NA,1,"202",10,10.7,10.7,1,58,1,NA,NA,3,NA
"229",51623194020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",2,6,1,NA,1,"814",48,12.8,12.8,2,28,1,NA,NA,3,NA
"230",51623195020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",2,7,1,NA,1,"66",23,7.5,7.5,2,27,1,NA,NA,4,NA
"231",51623196020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",2,8,1,NA,1,"66",23,6.6,6.6,2,22,1,NA,NA,3,NA
"232",51623197020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",2,10,1,NA,1,"66",23,6.7,6.7,2,20,1,NA,NA,3,NA
"233",51623198020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",2,11,1,NA,1,"202",10,18.8,18.8,1,70,1,NA,63,2,NA
"234",51623199020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",3,1,1,NA,1,"202",10,8.5,8.5,1,45,1,NA,NA,3,NA
"235",51623200020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",3,2,1,NA,1,"202",10,9.9,9.9,1,47,1,NA,77,3,NA
"236",51623201020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",3,3,1,NA,1,"202",10,10.2,10.2,1,49,1,NA,NA,3,NA
"237",51623202020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",3,4,1,NA,1,"202",10,11.1,11.1,1,53,1,NA,NA,3,NA
"238",51623203020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",3,5,1,NA,1,"202",10,5.5,5.5,1,36,1,NA,NA,3,NA
"239",51623204020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",3,6,1,NA,1,"202",10,8.5,8.5,1,42,1,NA,NA,3,NA
"240",51623205020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",3,7,1,NA,1,"202",10,6.9,6.9,1,32,1,NA,NA,3,NA
"241",51623206020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",3,8,1,NA,1,"202",10,12.9,12.9,1,56,1,NA,94,3,NA
"242",51623207020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",3,9,1,NA,1,"202",10,6.5,6.5,1,31,1,NA,NA,3,NA
"243",51623208020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",3,10,1,NA,1,"202",10,13.1,13.1,1,52,1,NA,NA,3,NA
"244",51623209020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",3,11,1,NA,1,"202",10,7.8,7.8,1,40,1,NA,NA,3,NA
"245",51623210020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",3,16,1,NA,1,"122",11,4.5,4.5,1,19,1,NA,28,4,NA
"246",51623211020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",4,1,1,NA,1,"202",10,12.5,12.5,1,67,1,NA,NA,3,NA
"247",51623212020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",4,2,1,NA,1,"814",48,7.2,7.2,2,31,1,NA,NA,3,NA
"248",51623213020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",4,3,1,NA,1,"814",48,9.5,9.5,2,49,1,NA,NA,3,NA
"249",51623214020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",4,4,1,NA,1,"814",48,11.5,11.5,2,46,1,NA,NA,3,NA
"250",51623215020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",4,5,1,NA,2,"202",10,13.1,13.1,1,45,1,20,NA,NA,2
"251",51623216020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",4,6,1,NA,1,"202",10,6.5,6.5,1,41,1,NA,NA,3,NA
"252",51623217020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",4,7,1,NA,2,"202",10,7.4,7.4,1,26,1,20,NA,NA,1
"253",51623221020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",4,11,1,NA,2,"814",48,15.1,15.1,2,37,1,10,NA,NA,2
"254",51623218020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",4,8,1,NA,1,"202",10,6.2,6.2,1,33,1,NA,NA,3,NA
"255",51623219020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",4,9,1,NA,1,"202",10,7.3,7.3,1,42,1,NA,NA,3,NA
"256",51623220020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",4,10,1,NA,1,"202",10,9,9,1,50,1,NA,NA,3,NA
"257",51623222020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",4,12,1,NA,1,"814",48,8,8,2,35,1,NA,NA,3,NA
"258",51623223020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",4,13,1,NA,1,"202",10,5.4,5.4,1,25,1,NA,NA,3,NA
"259",51623224020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",4,14,1,NA,1,"202",10,8.1,8.1,1,46,1,NA,NA,3,NA
"260",51623225020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",4,15,1,NA,1,"202",10,15.3,15.3,1,56,1,NA,NA,3,NA
"261",51623226020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",4,16,1,NA,1,"814",48,6.3,6.3,2,25,1,NA,NA,3,NA
"262",51623227020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",4,17,1,NA,1,"202",10,8.4,8.4,1,52,1,NA,NA,3,NA
"263",51623228020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",4,18,1,NA,2,"814",48,6.9,6.9,2,26,1,10,NA,NA,3
"264",51623229020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",4,22,1,NA,1,"202",10,5.4,5.4,1,31,1,NA,NA,3,NA
"265",51623230020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",4,23,1,NA,1,"202",10,5.5,5.5,1,44,1,NA,NA,3,NA
"266",51623231020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",4,24,1,NA,1,"814",48,2.1,2.1,2,18,1,NA,NA,4,NA
"267",51623232020004,39635091010690,NA,2005,"3",35,1,6,89410,"35_1_6_89410","2",4,25,1,NA,1,"202",10,2.5,2.5,1,14,1,NA,NA,4,NA
"268",51625175020004,39635175010690,NA,2005,"3",35,1,6,91775,"35_1_6_91775","2",1,1,1,NA,1,"66",23,5.1,5.1,2,11,1,NA,NA,3,NA
"269",51625176020004,39635175010690,NA,2005,"3",35,1,6,91775,"35_1_6_91775","2",1,2,1,NA,1,"106",23,6.6,6.6,2,13,1,NA,NA,3,NA
"270",51625177020004,39635175010690,NA,2005,"3",35,1,6,91775,"35_1_6_91775","2",1,3,1,NA,1,"106",23,5.2,5.2,2,14,1,NA,NA,3,NA
"271",51625178020004,39635175010690,NA,2005,"3",35,1,6,91775,"35_1_6_91775","2",2,1,1,NA,1,"106",23,5.3,5.3,2,14,1,NA,NA,3,NA
"272",51625179020004,39635175010690,NA,2005,"3",35,1,6,91775,"35_1_6_91775","2",2,2,1,NA,1,"106",23,10.7,10.7,2,17,1,NA,NA,3,NA
"273",51625180020004,39635175010690,NA,2005,"3",35,1,6,91775,"35_1_6_91775","2",2,3,1,NA,1,"66",23,11.3,11.3,2,19,1,NA,NA,3,NA
"274",51625181020004,39635175010690,NA,2005,"3",35,1,6,91775,"35_1_6_91775","2",2,4,1,NA,2,"814",48,5,5,2,13,1,NA,NA,NA,3
"275",51625182020004,39635175010690,NA,2005,"3",35,1,6,91775,"35_1_6_91775","2",2,5,1,NA,1,"106",23,7.7,7.7,2,15,1,NA,NA,3,NA
"276",51625183020004,39635175010690,NA,2005,"3",35,1,6,91775,"35_1_6_91775","2",2,6,1,NA,1,"814",48,1.9,1.9,2,10,1,NA,NA,3,NA
"277",51625184020004,39635175010690,NA,2005,"3",35,1,6,91775,"35_1_6_91775","2",3,1,1,NA,1,"106",23,9.9,9.9,2,14,1,NA,NA,3,NA
"278",51625185020004,39635175010690,NA,2005,"3",35,1,6,91775,"35_1_6_91775","2",3,2,1,NA,2,"106",23,5.1,5.1,2,8,1,NA,NA,NA,2
"279",51625186020004,39635175010690,NA,2005,"3",35,1,6,91775,"35_1_6_91775","2",3,3,1,NA,1,"106",23,5.6,5.6,2,14,1,NA,NA,3,NA
"280",51625187020004,39635175010690,NA,2005,"3",35,1,6,91775,"35_1_6_91775","2",3,4,1,NA,1,"66",23,11.3,11.3,2,18,1,NA,NA,3,NA
"281",51625188020004,39635175010690,NA,2005,"3",35,1,6,91775,"35_1_6_91775","2",3,5,1,NA,1,"106",23,5.8,5.8,2,15,1,NA,NA,3,NA
"282",51625189020004,39635175010690,NA,2005,"3",35,1,6,91775,"35_1_6_91775","2",3,6,1,NA,1,"106",23,6.3,6.3,2,16,1,NA,NA,3,NA
"283",51625190020004,39635175010690,NA,2005,"3",35,1,6,91775,"35_1_6_91775","2",4,1,1,NA,1,"106",23,5.8,5.8,2,11,1,NA,NA,3,NA
"284",51625191020004,39635175010690,NA,2005,"3",35,1,6,91775,"35_1_6_91775","2",4,2,1,NA,1,"106",23,5.9,5.9,2,11,1,NA,NA,3,NA
"285",51625192020004,39635175010690,NA,2005,"3",35,1,6,91775,"35_1_6_91775","2",4,3,1,NA,1,"122",11,2.1,2.1,1,10,1,NA,NA,3,NA
"286",51636777020004,39636170010690,NA,2005,"3",35,1,31,80607,"35_1_31_80607","2",1,1,1,NA,1,"66",23,12,12,2,14,1,NA,NA,3,NA
"287",51636778020004,39636170010690,NA,2005,"3",35,1,31,80607,"35_1_31_80607","2",1,2,1,NA,1,"66",23,6,6,2,10,1,NA,NA,3,NA
"288",51636779020004,39636170010690,NA,2005,"3",35,1,31,80607,"35_1_31_80607","2",1,3,1,NA,1,"66",23,6.9,6.9,2,9,1,NA,NA,3,NA
"289",51636780020004,39636170010690,NA,2005,"3",35,1,31,80607,"35_1_31_80607","2",1,4,1,NA,1,"106",23,5,5,2,12,1,NA,NA,3,NA
"290",51636781020004,39636170010690,NA,2005,"3",35,1,31,80607,"35_1_31_80607","2",2,3,1,NA,1,"69",23,17.8,17.8,2,12,1,NA,NA,3,NA
"291",51636782020004,39636170010690,NA,2005,"3",35,1,31,80607,"35_1_31_80607","2",3,1,1,NA,1,"122",11,8.6,8.6,1,25,1,NA,75,3,NA
"292",51636783020004,39636170010690,NA,2005,"3",35,1,31,80607,"35_1_31_80607","2",3,2,1,NA,1,"122",11,11.5,11.5,1,25,1,NA,116,3,NA
"293",51636784020004,39636170010690,NA,2005,"3",35,1,31,80607,"35_1_31_80607","2",4,2,1,NA,1,"69",23,19.7,19.7,2,15,1,NA,NA,3,NA
"294",51636785020004,39636170010690,NA,2005,"3",35,1,31,80607,"35_1_31_80607","2",4,3,1,NA,1,"69",23,15.8,15.8,2,17,1,NA,NA,3,NA
"295",51636786020004,39636170010690,NA,2005,"3",35,1,31,80607,"35_1_31_80607","2",4,4,1,NA,1,"106",23,11.6,11.6,2,21,1,NA,NA,3,NA
"296",51636787020004,39636170010690,NA,2005,"3",35,1,31,80607,"35_1_31_80607","2",4,5,1,NA,1,"69",23,6.5,6.5,2,11,1,NA,NA,4,NA
"297",51636788020004,39636170010690,NA,2005,"3",35,1,31,80607,"35_1_31_80607","2",4,6,1,NA,1,"106",23,5.8,5.8,2,15,1,NA,NA,3,NA
"298",51635364020004,39636094010690,NA,2005,"3",35,1,31,83410,"35_1_31_83410","2",1,1,1,NA,1,"122",11,14.2,14.2,1,44,1,NA,62,3,NA
"299",51635365020004,39636094010690,NA,2005,"3",35,1,31,83410,"35_1_31_83410","2",1,2,1,NA,1,"66",23,15.1,15.1,2,25,1,NA,NA,3,NA
"300",51635366020004,39636094010690,NA,2005,"3",35,1,31,83410,"35_1_31_83410","2",1,3,1,NA,1,"66",23,11,11,2,20,1,NA,NA,3,NA
"301",51635367020004,39636094010690,NA,2005,"3",35,1,31,83410,"35_1_31_83410","2",1,4,1,NA,1,"122",11,8.9,8.9,1,18,1,NA,43,3,NA
"302",51635368020004,39636094010690,NA,2005,"3",35,1,31,83410,"35_1_31_83410","2",2,1,1,NA,1,"814",48,5.2,5.2,2,14,1,NA,NA,3,NA
"303",51635369020004,39636094010690,NA,2005,"3",35,1,31,83410,"35_1_31_83410","2",2,2,1,NA,1,"814",48,5.7,5.7,2,16,1,NA,NA,3,NA
"304",51635370020004,39636094010690,NA,2005,"3",35,1,31,83410,"35_1_31_83410","2",2,3,1,NA,1,"814",48,5.2,5.2,2,15,1,NA,NA,3,NA
"305",51635371020004,39636094010690,NA,2005,"3",35,1,31,83410,"35_1_31_83410","2",2,4,1,NA,2,"814",48,5.1,5.1,2,24,1,50,NA,NA,1
"306",51635372020004,39636094010690,NA,2005,"3",35,1,31,83410,"35_1_31_83410","2",2,5,1,NA,1,"814",48,5.7,5.7,2,21,1,NA,NA,3,NA
"307",51635373020004,39636094010690,NA,2005,"3",35,1,31,83410,"35_1_31_83410","2",2,6,1,NA,1,"814",48,5,5,2,17,1,NA,NA,3,NA
"308",51635374020004,39636094010690,NA,2005,"3",35,1,31,83410,"35_1_31_83410","2",2,7,1,NA,1,"814",48,5,5,2,21,1,NA,NA,3,NA
"309",51635375020004,39636094010690,NA,2005,"3",35,1,31,83410,"35_1_31_83410","2",2,8,1,NA,1,"814",48,5,5,2,21,1,NA,NA,3,NA
"310",51635376020004,39636094010690,NA,2005,"3",35,1,31,83410,"35_1_31_83410","2",2,9,1,NA,1,"814",48,5,5,2,18,1,NA,NA,3,NA
"311",51635377020004,39636094010690,NA,2005,"3",35,1,31,83410,"35_1_31_83410","2",2,10,1,NA,1,"814",48,5.2,5.2,2,19,1,NA,NA,3,NA
"312",51635378020004,39636094010690,NA,2005,"3",35,1,31,83410,"35_1_31_83410","2",2,11,1,NA,1,"814",48,5.5,5.5,2,15,1,NA,NA,3,NA
"313",51635379020004,39636094010690,NA,2005,"3",35,1,31,83410,"35_1_31_83410","2",2,12,1,NA,1,"814",48,5.4,5.4,2,19,1,NA,NA,3,NA
"314",51635380020004,39636094010690,NA,2005,"3",35,1,31,83410,"35_1_31_83410","2",2,13,1,NA,2,"814",48,5.3,5.3,2,9,1,50,NA,NA,2
